query_entity_label,entity_resolution_status,query_entity_pk,interaction_type,relation_category,sources,source_count,seed_role,partner_label,partner_entity_type,partner_canonical_identifier,evidence_count,subject_label,predicate,object_label,relation_pk
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,edamame pod (raw),Food:OM:0020,62282005c1663f0b7382535083250d81,1,edamame pod (raw),has_member,Azelaic acid (PTF52203),b2ee1810-f109-d51f-2378-c631ccc2fef4
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,emu flat fillet (raw),Food:OM:0020,dd645d1649a4f27f804eb6c97c52925f,1,emu flat fillet (raw),has_member,Azelaic acid (PTF52203),b0bd160f-3f3f-2e8b-2f9a-2d21e1a6a3d5
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,english walnut meat,Food:OM:0020,e85e92e03bf151c693c91b760777a104,1,english walnut meat,has_member,Azelaic acid (PTF52203),56c8abf0-6218-0f17-3228-97b13b28edca
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,extra firm tofu (raw),Food:OM:0020,bf2072c413e199161afc88159acbc73b,1,extra firm tofu (raw),has_member,Azelaic acid (PTF52203),504a3524-2cd7-091d-8f84-9428a6577310
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,farmer cheese,Food:OM:0020,25d2181f18927b4650e0f6b299c328e4,1,farmer cheese,has_member,Azelaic acid (PTF52203),29860da6-3e4c-8bf9-2222-2dfb2d69e8c6
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,farro kernel,Food:OM:0020,42753171af80054210446ad650faf9b6,1,farro kernel,has_member,Azelaic acid (PTF52203),076d5010-edcb-d86f-fe01-9a3e5f1d9032
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,fennel (whole or pieces),Food:OM:0020,3e86b382942c57d437de965576ce636e,1,fennel (whole or pieces),has_member,Azelaic acid (PTF52203),36b5c2fc-7dc2-0e41-9f80-d441ab09d7a5
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,fig (raw),Food:OM:0020,eb406c33d43a4075fc971e5a98014106,1,fig (raw),has_member,Azelaic acid (PTF52203),4f6ce5bf-cb50-1b39-c424-f0b35a46ace2
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,ginger root,Food:OM:0020,9ca733775070b03e2a50fefb2bc3ea92,1,ginger root,has_member,Azelaic acid (PTF52203),e6170daa-ea5b-14b2-72b8-14ee43c164dd
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,goat milk butter (raw),Food:OM:0020,be8fe0ab0352cd89883b8f95c1bca3af,1,goat milk butter (raw),has_member,Azelaic acid (PTF52203),79ca5afe-2e6d-62be-affa-403137a961d8
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,gorgonzola cheese,Food:OM:0020,402a2d3ea8636d46a5a4a5d0167bf8ed,1,gorgonzola cheese,has_member,Azelaic acid (PTF52203),93c21bfb-9f63-92c8-fdc7-1ebd158e9eda
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,gouda cheese,Food:OM:0020,8f24061ca8fe82743c0dda8071caa70b,1,gouda cheese,has_member,Azelaic acid (PTF52203),02c195e2-83e0-bc0a-0391-762156c47101
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,gouda cheese (smoked),Food:OM:0020,5c25f91a4e5d38af8d47e30def70d564,1,gouda cheese (smoked),has_member,Azelaic acid (PTF52203),5cb7b810-1196-3873-e14c-af54641706d8
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,halibut fillet (raw),Food:OM:0020,28595716d1a6bcf411b1c9cff2a54754,1,halibut fillet (raw),has_member,Azelaic acid (PTF52203),4de53a18-b13d-2506-155c-938a19e5e96f
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,"hemp seed (dehulled, raw)",Food:OM:0020,47743be413e71c0cca0fdaa402504c4a,1,"hemp seed (dehulled, raw)",has_member,Azelaic acid (PTF52203),3346ecfb-0585-b4aa-1f7c-f9086c83da7b
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,irish moss (dried),Food:OM:0020,23ce9fb44b148e5d0007721a1f1b8d82,1,irish moss (dried),has_member,Azelaic acid (PTF52203),e002fd5e-a756-fc24-7401-58e6cd43b674
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,jalapeno pepper (raw),Food:OM:0020,56b9c0d913a9f1f6f49b8fe90c79ce50,1,jalapeno pepper (raw),has_member,Azelaic acid (PTF52203),76053853-87ea-b275-dabb-fb4c48b70199
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,kale lacinato leaf (raw),Food:OM:0020,cc4fe346555771affc99c0dbf246b178,1,kale lacinato leaf (raw),has_member,Azelaic acid (PTF52203),bbc69c9b-3143-09fd-0234-59763f13cbac
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,kale leaf (raw),Food:OM:0020,b4601d6501424f90f795b3e55ed4ba39,1,kale leaf (raw),has_member,Azelaic acid (PTF52203),bb3ee5b9-325f-957d-cde2-7a3a969515b0
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,khorasan wheat kernel (raw),Food:OM:0020,57bf62424d0aa393f9e977e0e0c58bd9,1,khorasan wheat kernel (raw),has_member,Azelaic acid (PTF52203),287baa0a-b6ba-413b-0797-045005506a46
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,lamb liver (raw),Food:OM:0020,c5ccb7859ba897097db7c36be0d43beb,1,lamb liver (raw),has_member,Azelaic acid (PTF52203),39a1451d-96cb-9d3d-260d-c41316b1f53f
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,lamb small intestine (raw),Food:OM:0020,e571b5e60364dffe663a3c2690a2d11c,1,lamb small intestine (raw),has_member,Azelaic acid (PTF52203),503db9d5-6c12-1e3d-7fc9-dfd03d2f47ad
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,lamb tongue (raw),Food:OM:0020,8b162461dde12e663dd6bb7341fefce1,1,lamb tongue (raw),has_member,Azelaic acid (PTF52203),df815e80-d57d-e166-f9d8-8cab744e266a
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,laver (dried),Food:OM:0020,d7702e8ee6571fa406f48a4886f40f87,1,laver (dried),has_member,Azelaic acid (PTF52203),50cbf19b-de45-8077-b346-a93af568fbe2
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,lingonberry (raw),Food:OM:0020,da92f25931defcfb8852880251ddf575,1,lingonberry (raw),has_member,Azelaic acid (PTF52203),ca85bfe3-a0d1-0956-8bde-abbf8020f36f
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,"lobster meat (shell on, frozen)",Food:OM:0020,15038fe552e5cfdd7feef9ec6a052cc2,1,"lobster meat (shell on, frozen)",has_member,Azelaic acid (PTF52203),fd26a341-c5d3-7213-a441-a2d99bc91f7c
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,long grain brown rice kernel (uncooked),Food:OM:0020,8196cd7ce993bd80c99418fc078010b3,1,long grain brown rice kernel (uncooked),has_member,Azelaic acid (PTF52203),16a40442-c968-c776-808c-a19a79a6db11
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,long-grain white rice (uncooked),Food:OM:0020,e7a00532ff21d38fb4ba130fd028e851,1,long-grain white rice (uncooked),has_member,Azelaic acid (PTF52203),cc72d86a-04bd-5a21-09c0-7c0a7ff62209
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,marionberry (frozen),Food:OM:0020,669f32cc9f7f4e1099a350594e2cb2a7,1,marionberry (frozen),has_member,Azelaic acid (PTF52203),8a59b678-d3bd-2927-1a14-cd96a3923943
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,mascarpone,Food:OM:0020,a2912f4f9b4fd6b3fbb959d93620f774,1,mascarpone,has_member,Azelaic acid (PTF52203),361c316e-2977-a989-66ad-3003c340f377
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,millet flour,Food:OM:0020,d4c0f9ef3b8ad2ca79f1a601293a6069,1,millet flour,has_member,Azelaic acid (PTF52203),84588a74-a64f-f49c-59aa-0d6e1e20f62a
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,mountain huckleberry (frozen),Food:OM:0020,1a5aa72f20d1b85756a87515840cdef5,1,mountain huckleberry (frozen),has_member,Azelaic acid (PTF52203),337321ac-285c-77ed-83e8-a9167abdcc1f
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,mung bean sprout,Food:OM:0020,2a3cbed1a027bb0b3e47067070a9ba98,1,mung bean sprout,has_member,Azelaic acid (PTF52203),7fd9ed58-6ad5-57d4-ae98-408d3ee56af6
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,oat flour,Food:OM:0020,e230e40154614d6c366c614aeda04959,1,oat flour,has_member,Azelaic acid (PTF52203),b413193d-51ce-3488-750f-cd5ee1a8e394
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,oat milk,Food:OM:0020,b2807d7424cbc54bd73e6285cc9203a1,1,oat milk,has_member,Azelaic acid (PTF52203),8af92624-5f28-80e9-ad17-657a41926021
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,okra (raw),Food:OM:0020,f6058b35fc2cc321e2b3b4291964322c,1,okra (raw),has_member,Azelaic acid (PTF52203),d2aec420-19e8-038d-03bc-9eea6717317a
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,pacific cod (raw),Food:OM:0020,30a584d8c5b362d9fa775122c3ed9446,1,pacific cod (raw),has_member,Azelaic acid (PTF52203),29278d49-32f9-5145-c2a6-af8a60b6f1a3
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,paprika (ground),Food:OM:0020,0ee07dfd76f271db59fa4548559e0469,1,paprika (ground),has_member,Azelaic acid (PTF52203),0b643295-a0a2-4d63-d598-f33c9ee0bf23
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,parmesan cheese (block),Food:OM:0020,3fb4d16f4cb4a60c65a0720e13773dbb,1,parmesan cheese (block),has_member,Azelaic acid (PTF52203),0e93c883-122a-5e28-d2b1-de0d9c2eb945
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,peanut (dried),Food:OM:0020,8c1ba6be25dfa073c30f402d57f5d125,1,peanut (dried),has_member,Azelaic acid (PTF52203),65215182-ecb4-d481-399b-e81c224b7ea9
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,piece of bison meat (raw),Food:OM:0020,89ecbd985b2764d9a584fc583952c333,1,piece of bison meat (raw),has_member,Azelaic acid (PTF52203),ad6448b1-be37-c48e-954f-e6da5a3439ba
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,pink shrimp (raw),Food:OM:0020,11d52542d3543f2bcbe17d4e4aac0a62,1,pink shrimp (raw),has_member,Azelaic acid (PTF52203),52c737ca-09fe-8920-507c-a031f30e3d22
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,pinto bean (dried),Food:OM:0020,486690db97e8dd3990d964946875e7b2,1,pinto bean (dried),has_member,Azelaic acid (PTF52203),79836bc0-e91e-b54b-e38b-d76f81f3dd68
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,pistachio nut (raw),Food:OM:0020,727648738d7438c7d96a146098cf3139,1,pistachio nut (raw),has_member,Azelaic acid (PTF52203),428f17ec-6073-14f5-4e9a-0d436f02f996
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,pomegranate aril (frozen),Food:OM:0020,b533acbefc04ec55fcb917731bd9a055,1,pomegranate aril (frozen),has_member,Azelaic acid (PTF52203),2bb6b631-e406-fd8c-7a8a-9efddf4b8958
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,portobello mushroom (raw),Food:OM:0020,04f575d614fb683c0567b12929d3a806,1,portobello mushroom (raw),has_member,Azelaic acid (PTF52203),3981dbf3-62a8-84e4-0381-781f20dec74d
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,potato (raw),Food:OM:0020,1166f7b5f276f02d81b38d8ebc719e85,1,potato (raw),has_member,Azelaic acid (PTF52203),fc3351f2-35d4-b570-9b53-0599e494bbed
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,pumpkin (canned),Food:OM:0020,03107a0b956473be8d30a3e695992168,1,pumpkin (canned),has_member,Azelaic acid (PTF52203),3a7685ff-3785-262d-07df-5185a8814877
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,quinoa seed (dried),Food:OM:0020,5a3d3670629586cbe9f427982b74217b,1,quinoa seed (dried),has_member,Azelaic acid (PTF52203),1ba95c63-27ab-4153-2230-108b4e2bc0b5
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,red bell pepper (raw),Food:OM:0020,8c2b841d4c03eb3abcb1515b1fbfbff8,1,red bell pepper (raw),has_member,Azelaic acid (PTF52203),e2b0451c-4814-1435-dcb3-a8f49482da78
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,red dragon fruit (raw),Food:OM:0020,2e635b4c1c1230de9171b4f469ac8397,1,red dragon fruit (raw),has_member,Azelaic acid (PTF52203),91a8d414-473b-dc4c-c6fd-aca110bfb74e
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,red lentil (dried),Food:OM:0020,848084a31ae65cf751d54dd38b21e35a,1,red lentil (dried),has_member,Azelaic acid (PTF52203),5bf7c7c7-fba8-57ee-67e4-71a8fe85fb13
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,red raspberry (raw),Food:OM:0020,90e76b9765242b69e65802ce1c54498b,1,red raspberry (raw),has_member,Azelaic acid (PTF52203),315d720f-d481-553b-63f3-22c58a7a29d8
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,red variety sweet potato (raw),Food:OM:0020,e6b6c9b825333f8a05b9ee62b3e9f741,1,red variety sweet potato (raw),has_member,Azelaic acid (PTF52203),26427d92-cd8d-b9aa-2e8d-30600649e445
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,rhubarb (frozen),Food:OM:0020,3a24e0d63b5fff0852bf6e8b0844c622,1,rhubarb (frozen),has_member,Azelaic acid (PTF52203),fa5fce0e-891c-c2e4-f053-71bff13063f0
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,rockweed (dried),Food:OM:0020,c3732e829da3b6ad1ca362530d109765,1,rockweed (dried),has_member,Azelaic acid (PTF52203),133fd626-5709-c21e-c327-7554c620f45c
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,rolled oats,Food:OM:0020,abebf1af1821d9df1b0a50f99801a4d2,1,rolled oats,has_member,Azelaic acid (PTF52203),c72a4ecb-047b-a729-f215-68bd18bc18fd
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,romano cheese (pecorino-style),Food:OM:0020,bb28dcf7875b8e472dc9c224ea96b5b3,1,romano cheese (pecorino-style),has_member,Azelaic acid (PTF52203),aed5c8c7-982c-d4d8-e9a2-f00e678500a6
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,rutabaga (raw),Food:OM:0020,7aed9731128f656ad38dedf65cd2d016,1,rutabaga (raw),has_member,Azelaic acid (PTF52203),ce30dbec-fd7b-b3c5-f44f-f0785a5b7f09
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,rye kernel (dried),Food:OM:0020,fe9e74875bc47d26b9bfda35c2fc2c95,1,rye kernel (dried),has_member,Azelaic acid (PTF52203),107e657c-c175-aebd-39bd-8b782f034f21
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,scallop (raw),Food:OM:0020,c92f644f06c8a001f309cd3d79b0419a,1,scallop (raw),has_member,Azelaic acid (PTF52203),14ba2732-2bd1-895f-0110-31f081c31df7
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,sea lettuce (dried),Food:OM:0020,318d3fbd2320fd624f6a3617a8031d39,1,sea lettuce (dried),has_member,Azelaic acid (PTF52203),8a6b727f-0a3e-07d1-646a-5f5fbefae4d4
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,shiitake mushroom (raw),Food:OM:0020,1cf8982ba93c1d5ca3b8ac1912fd1582,1,shiitake mushroom (raw),has_member,Azelaic acid (PTF52203),5c8c0621-6c59-6540-41ae-c93298175ff1
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,"shrimp (peeled, deveined, raw)",Food:OM:0020,d2c0bb8023bef64f92ac671d8c978d26,1,"shrimp (peeled, deveined, raw)",has_member,Azelaic acid (PTF52203),dd08c6ff-4539-e29c-f1fd-79eee948a5e5
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,sorghum flour,Food:OM:0020,41063351bb26f6f0fa89826d2475c8e2,1,sorghum flour,has_member,Azelaic acid (PTF52203),6dedb5aa-1aff-aa4c-9b20-e05947dd4bd0
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,sour cream,Food:OM:0020,a487d34aaa85130d62cdbe7e643690ad,1,sour cream,has_member,Azelaic acid (PTF52203),4aca1104-22ca-62c1-2d5f-e8d481937f53
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,soybean milk,Food:OM:0020,19118d0917094e121c428a7e72c66b5d,1,soybean milk,has_member,Azelaic acid (PTF52203),c0508492-b5f6-92d0-641c-55c35e733ee3
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,spelt kernel (raw),Food:OM:0020,b965790337d321558d9041327b159849,1,spelt kernel (raw),has_member,Azelaic acid (PTF52203),1ca249d0-e547-ebae-5c5b-b4f52abce9eb
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,star fruit (raw),Food:OM:0020,08987c336fb8a3625bf9ad04ce32350d,1,star fruit (raw),has_member,Azelaic acid (PTF52203),75a692ab-97fa-e7c2-458f-75edd37e2b51
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,steel cut oats,Food:OM:0020,d317261686e5874a1cece17a67aa8a9c,1,steel cut oats,has_member,Azelaic acid (PTF52203),7337acc7-d789-07e4-1f35-afd31494ae38
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,sugar kelp (dried),Food:OM:0020,53e55f02f0de0d32fa7f39f664fd6fa7,1,sugar kelp (dried),has_member,Azelaic acid (PTF52203),aad291b3-4bf2-8389-1c4b-f8eb8b278190
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,"sugar pea pod (edible, fresh)",Food:OM:0020,1444cca285fdf63831839d5a7ebc7f06,1,"sugar pea pod (edible, fresh)",has_member,Azelaic acid (PTF52203),6fb10f42-ab41-fae4-0a7c-d4235b399d2c
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,sumac berry (dried),Food:OM:0020,da7efe8f3875708b5dcbd5d39698290c,1,sumac berry (dried),has_member,Azelaic acid (PTF52203),3acf3c66-7724-3f20-fc22-2d84415e091c
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,sunflower seed oil,Food:OM:0020,5396e2da7fa8aa1629761b15c7e50c0e,1,sunflower seed oil,has_member,Azelaic acid (PTF52203),7fceeb2e-b5b2-7718-0216-790b55363d9d
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,sweet cherry (frozen),Food:OM:0020,9797ee6cdd8e23066427a2f99c748221,1,sweet cherry (frozen),has_member,Azelaic acid (PTF52203),518468c9-a2ef-56ad-5d3a-81e729f2bf81
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,sweet corn kernel (raw),Food:OM:0020,a8502963217ea4f64d9fda35be6208ea,1,sweet corn kernel (raw),has_member,Azelaic acid (PTF52203),87e49264-c202-84c4-6d86-eda49b72e806
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,sweet green pepper (raw),Food:OM:0020,a72cf5a0b3803d451bd52ec2b049841c,1,sweet green pepper (raw),has_member,Azelaic acid (PTF52203),6c5dff54-b2d5-271f-85a3-7771265ded34
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,tamarind pod (raw),Food:OM:0020,f99569bcb905e4c3514fdd6d6f7066c2,1,tamarind pod (raw),has_member,Azelaic acid (PTF52203),be5c1340-32d6-5773-2386-9048fbb67c22
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,tempeh,Food:OM:0020,8764837f5e37c968e61f9bda6c687c67,1,tempeh,has_member,Azelaic acid (PTF52203),bb35b117-21ca-d329-2d5c-fa7d0260e791
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,tomato (raw),Food:OM:0020,3a0a8a8beb9f01c90d5cc4e3d48a640a,1,tomato (raw),has_member,Azelaic acid (PTF52203),bdf0aee7-ce7a-e565-8d96-fd22e15c34d6
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,trout fillet (raw),Food:OM:0020,a110cbdfef6dafdfd903588c94f07a57,1,trout fillet (raw),has_member,Azelaic acid (PTF52203),88265684-bda5-057c-e168-bc92158b42b1
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,watermelon (raw),Food:OM:0020,bf509749d10771d4ec0bdf89b08e67a7,1,watermelon (raw),has_member,Azelaic acid (PTF52203),65003ad5-ea48-95f0-645c-44cbc5721952
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,white grape,Food:OM:0020,5f7354f5b3bf3450944267fc4e0fbb93,1,white grape,has_member,Azelaic acid (PTF52203),8604e8e8-dcb3-4789-c49e-09178a1b9355
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,white wheat flour (all purpose),Food:OM:0020,09c62d9430a6430725f0b270f388f74f,1,white wheat flour (all purpose),has_member,Azelaic acid (PTF52203),4d3b6258-5cdc-9ce3-99fe-9437c9f0e523
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,whole wheat flour,Food:OM:0020,93402f7a8f6597a9b6d3745b1e50bec5,1,whole wheat flour,has_member,Azelaic acid (PTF52203),0e11be61-4535-d5aa-9c02-eadf2bab558e
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,"whole wheat kernel (raw, dried)",Food:OM:0020,1bd52a45463cb3a42634265731862e5e,1,"whole wheat kernel (raw, dried)",has_member,Azelaic acid (PTF52203),7bf6ebb1-5af8-2224-adb3-821eeb159e89
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,wild boar meat (ground),Food:OM:0020,8fdf4cf01bc5cfeaa00ecbf32d468140,1,wild boar meat (ground),has_member,Azelaic acid (PTF52203),d1af940b-7cc4-6309-c6bc-485a329b7175
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,wild rice kernel,Food:OM:0020,b0a166b8898af2ff7da8088f97b2498f,1,wild rice kernel,has_member,Azelaic acid (PTF52203),4af329d4-84b0-c1b4-e3b0-c3572ea379c3
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,yellow cornmeal,Food:OM:0020,6c9c8aae7961634d758710a7f4145b82,1,yellow cornmeal,has_member,Azelaic acid (PTF52203),2a2f96b2-83f5-75b1-9762-70b4b9314c02
Azelaic acid (PTF52203),unresolved,834f4132-7b63-4502-d458-6dc442371796,has_member,association,ptfi,1,object,zucchini squash (raw),Food:OM:0020,271a0fd1de7bd033eeec5adbc61d0db6,1,zucchini squash (raw),has_member,Azelaic acid (PTF52203),1da87221-e90c-d539-7bf7-853b030ab204
